business_type,district_id,week_tir,treatment_control_group,mean_total_token,mean_total_phone,mean_reorder_payment_count,mean_token_phone,lag_mean_total_token,lag_mean_total_phone,lag_mean_reorder_payment_count,lag_mean_token_phone,total_token_change,total_phone_change,token_phone_change,reorder_payment_count_change,place4,place2,district,name,region
1,653,1,,100.000,80.857,4.000,1.240,304.000,270.857,58.286,1.123,-67.105,-70.148,10.431,-93.137,653,1,shahriar,شهریار,
2,653,2,,62.000,56.000,18.000,1.106,100.000,80.857,4.000,1.240,-38.000,-30.742,-10.820,350.000,653,1,shahriar,شهریار,
3,653,2,,264.857,236.571,29.143,1.120,62.000,56.000,18.000,1.106,327.189,322.449,1.320,61.905,653,1,shahriar,شهریار,
1,653,2,,100.000,79.143,3.286,1.264,264.857,236.571,29.143,1.120,-62.244,-66.546,12.816,-88.725,653,1,shahriar,شهریار,
1,921,0,10,17.000,15.333,0.667,1.098,13.000,12.500,0.000,1.029,30.769,22.667,6.667,,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
2,921,0,10,7.000,7.000,3.667,1.000,17.000,15.333,0.667,1.098,-58.824,-54.348,-8.929,450.000,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
3,921,0,10,2.333,2.333,3.000,1.000,7.000,7.000,3.667,1.000,-66.667,-66.667,0.000,-18.182,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
3,921,1,10,5.857,5.714,1.571,1.016,2.333,2.333,3.000,1.000,151.020,144.898,1.587,-47.619,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
1,921,1,10,9.143,8.714,0.429,1.048,5.857,5.714,1.571,1.016,56.098,52.500,3.125,-72.727,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
2,921,1,10,6.000,6.000,6.143,1.000,9.143,8.714,0.429,1.048,-34.375,-31.148,-4.545,1333.333,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
3,921,2,10,4.429,4.286,1.571,1.018,6.000,6.000,6.143,1.000,-26.190,-28.571,1.786,-74.419,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
2,921,2,10,3.000,3.000,1.429,1.000,4.429,4.286,1.571,1.018,-32.258,-30.000,-1.754,-9.091,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
1,921,2,10,10.143,9.857,1.286,1.030,3.000,3.000,1.429,1.000,238.095,228.571,2.976,-10.000,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
3,156,0,11,74.333,72.000,7.333,1.036,27.000,24.000,3.000,1.123,175.309,200.000,-7.806,144.444,156,1,andisheh,اندیشه,5
2,156,0,11,41.333,30.667,18.667,1.347,74.333,72.000,7.333,1.036,-44.395,-57.407,30.106,154.545,156,1,andisheh,اندیشه,5
1,156,0,11,204.000,127.667,6.667,1.601,41.333,30.667,18.667,1.347,393.548,316.304,18.846,-64.286,156,1,andisheh,اندیشه,5
2,156,1,11,34.429,28.286,16.143,1.216,204.000,127.667,6.667,1.601,-83.123,-77.844,-24.048,142.143,156,1,andisheh,اندیشه,5
3,156,1,11,103.857,96.143,9.857,1.081,34.429,28.286,16.143,1.216,201.660,239.899,-11.147,-38.938,156,1,andisheh,اندیشه,5
1,156,1,11,199.714,122.286,2.714,1.642,103.857,96.143,9.857,1.081,92.297,27.192,51.978,-72.464,156,1,andisheh,اندیشه,5
2,156,2,11,28.571,25.429,5.286,1.124,199.714,122.286,2.714,1.642,-85.694,-79.206,-31.574,94.737,156,1,andisheh,اندیشه,5
1,156,2,11,205.000,128.429,2.286,1.595,28.571,25.429,5.286,1.124,617.500,405.056,41.962,-56.757,156,1,andisheh,اندیشه,5
3,156,2,11,84.857,82.857,5.000,1.023,205.000,128.429,2.286,1.595,-58.606,-35.484,-35.856,118.750,156,1,andisheh,اندیشه,5
3,160,0,10,5.333,5.333,0.000,1.000,5.000,4.500,0.000,1.100,6.667,18.519,-9.091,,160,1,eram,ارم,5
2,160,0,10,6.333,5.667,5.667,1.120,5.333,5.333,0.000,1.000,18.750,6.250,12.037,,160,1,eram,ارم,5
1,160,0,10,10.333,10.333,1.667,1.000,6.333,5.667,5.667,1.120,63.158,82.353,-10.744,-70.588,160,1,eram,ارم,5
2,160,1,10,4.000,3.667,1.167,1.089,10.333,10.333,1.667,1.000,-61.290,-64.516,8.889,-30.000,160,1,eram,ارم,5
1,160,1,10,10.333,10.167,0.667,1.015,4.000,3.667,1.167,1.089,158.333,177.273,-6.772,-42.857,160,1,eram,ارم,5
3,160,1,10,6.286,6.143,1.000,1.024,10.333,10.167,0.667,1.015,-39.171,-39.578,0.853,50.000,160,1,eram,ارم,5
2,160,2,10,3.143,3.143,1.143,1.000,6.286,6.143,1.000,1.024,-50.000,-48.837,-2.326,14.286,160,1,eram,ارم,5
3,160,2,10,5.571,5.571,1.143,1.000,3.143,3.143,1.143,1.000,77.273,77.273,0.000,0.000,160,1,eram,ارم,5
1,160,2,10,8.571,8.143,0.571,1.046,5.571,5.571,1.143,1.000,53.846,46.154,4.638,-50.000,160,1,eram,ارم,5
3,283,0,30,7.333,6.667,2.333,1.061,4.333,4.333,0.000,1.000,69.231,53.846,6.061,,283,1,eskandari,اسکندری,11
2,283,0,30,8.333,8.000,14.000,1.037,7.333,6.667,2.333,1.061,13.636,20.000,-2.222,500.000,283,1,eskandari,اسکندری,11
1,283,0,30,3.000,2.000,0.000,2.000,8.333,8.000,14.000,1.037,-64.000,-75.000,92.857,-100.000,283,1,eskandari,اسکندری,11
2,283,1,30,6.857,6.571,0.857,1.024,3.000,2.000,0.000,2.000,128.571,228.571,-48.810,,283,1,eskandari,اسکندری,11
1,283,1,30,4.667,3.667,0.000,1.222,6.857,6.571,0.857,1.024,-31.944,-44.203,19.380,-100.000,283,1,eskandari,اسکندری,11
3,283,1,30,13.429,13.143,1.429,1.014,4.667,3.667,0.000,1.222,187.755,258.442,-17.013,,283,1,eskandari,اسکندری,11
2,283,2,30,4.714,4.429,1.000,1.076,13.429,13.143,1.429,1.014,-64.894,-66.304,6.103,-30.000,283,1,eskandari,اسکندری,11
3,283,2,30,10.714,10.714,0.571,1.000,4.714,4.429,1.000,1.076,127.273,141.935,-7.080,-42.857,283,1,eskandari,اسکندری,11
1,283,2,30,4.000,2.800,0.200,1.750,10.714,10.714,0.571,1.000,-62.667,-73.867,75.000,-65.000,283,1,eskandari,اسکندری,11
2,941,0,10,1.667,1.667,1.667,1.000,5.000,4.500,0.000,1.083,-66.667,-62.963,-7.692,,941,1,qoba,قبا,3
3,941,0,10,1.000,1.000,0.333,1.000,1.667,1.667,1.667,1.000,-40.000,-40.000,0.000,-80.000,941,1,qoba,قبا,3
1,941,0,10,7.000,7.000,0.667,1.000,1.000,1.000,0.333,1.000,600.000,600.000,0.000,100.000,941,1,qoba,قبا,3
1,941,1,10,9.500,9.000,0.000,1.052,7.000,7.000,0.667,1.000,35.714,28.571,5.219,-100.000,941,1,qoba,قبا,3
3,941,1,10,1.571,1.429,0.000,1.071,9.500,9.000,0.000,1.052,-83.459,-84.127,1.829,,941,1,qoba,قبا,3
2,941,1,10,1.250,1.250,0.250,1.000,1.571,1.429,0.000,1.071,-20.455,-12.500,-6.667,,941,1,qoba,قبا,3
1,941,2,10,7.333,7.333,0.667,1.000,1.250,1.250,0.250,1.000,486.667,486.667,0.000,166.667,941,1,qoba,قبا,3
2,941,2,10,2.000,2.000,1.800,1.000,7.333,7.333,0.667,1.000,-72.727,-72.727,0.000,170.000,941,1,qoba,قبا,3
3,941,2,10,2.200,2.200,0.400,1.000,2.000,2.000,1.800,1.000,10.000,10.000,0.000,-77.778,941,1,qoba,قبا,3
3,957,0,10,2.000,1.667,0.667,1.167,2.500,2.500,0.000,1.000,-20.000,-33.333,16.667,,957,1,east-shareq,شارق شرقی,7
2,957,0,10,2.000,2.000,0.000,1.000,2.000,1.667,0.667,1.167,0.000,20.000,-14.286,-100.000,957,1,east-shareq,شارق شرقی,7
1,957,0,10,1.500,1.000,0.000,1.500,2.000,2.000,0.000,1.000,-25.000,-50.000,50.000,,957,1,east-shareq,شارق شرقی,7
3,957,1,10,4.000,3.857,0.000,1.029,1.500,1.000,0.000,1.500,166.667,285.714,-31.429,,957,1,east-shareq,شارق شرقی,7
1,957,1,10,1.667,1.000,0.000,1.667,4.000,3.857,0.000,1.029,-58.333,-74.074,62.037,,957,1,east-shareq,شارق شرقی,7
2,957,1,10,2.667,2.333,0.333,1.333,1.667,1.000,0.000,1.667,60.000,133.333,-20.000,,957,1,east-shareq,شارق شرقی,7
2,957,2,10,1.000,1.000,0.000,1.000,2.667,2.333,0.333,1.333,-62.500,-57.143,-25.000,-100.000,957,1,east-shareq,شارق شرقی,7
3,957,2,10,2.571,2.429,0.000,1.036,1.000,1.000,0.000,1.000,157.143,142.857,3.571,,957,1,east-shareq,شارق شرقی,7
1,957,2,10,2.000,1.500,0.000,1.500,2.571,2.429,0.000,1.036,-22.222,-38.235,44.828,,957,1,east-shareq,شارق شرقی,7
1,979,0,20,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,979,1,ebn-babevayh,ابن بابویه,20
3,979,0,20,5.500,5.500,0.000,1.000,1.000,1.000,0.000,1.000,450.000,450.000,0.000,,979,1,ebn-babevayh,ابن بابویه,20
2,979,0,20,1.000,1.000,0.000,1.000,5.500,5.500,0.000,1.000,-81.818,-81.818,0.000,,979,1,ebn-babevayh,ابن بابویه,20
2,979,1,20,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,979,1,ebn-babevayh,ابن بابویه,20
1,979,1,20,1.333,1.333,0.333,1.000,1.000,1.000,0.000,1.000,33.333,33.333,0.000,,979,1,ebn-babevayh,ابن بابویه,20
3,979,1,20,2.167,2.167,0.167,1.000,1.333,1.333,0.333,1.000,62.500,62.500,0.000,-50.000,979,1,ebn-babevayh,ابن بابویه,20
2,979,2,20,1.000,1.000,0.000,1.000,2.167,2.167,0.167,1.000,-53.846,-53.846,0.000,-100.000,979,1,ebn-babevayh,ابن بابویه,20
3,979,2,20,3.000,2.857,0.000,1.029,1.000,1.000,0.000,1.000,200.000,185.714,2.857,,979,1,ebn-babevayh,ابن بابویه,20
1,979,2,20,1.333,1.333,0.000,1.000,3.000,2.857,0.000,1.029,-55.556,-53.333,-2.778,,979,1,ebn-babevayh,ابن بابویه,20
3,982,0,20,1.333,1.333,0.333,1.000,1.000,1.000,0.000,1.000,33.333,33.333,0.000,,982,1,shahid-avini,شهید آوینی,20
1,982,0,20,1.000,1.000,0.000,1.000,1.333,1.333,0.333,1.000,-25.000,-25.000,0.000,-100.000,982,1,shahid-avini,شهید آوینی,20
3,982,1,20,1.500,1.500,0.167,1.000,1.000,1.000,0.000,1.000,50.000,50.000,0.000,,982,1,shahid-avini,شهید آوینی,20
2,982,1,20,1.000,1.000,0.000,1.000,1.500,1.500,0.167,1.000,-33.333,-33.333,0.000,-100.000,982,1,shahid-avini,شهید آوینی,20
3,982,2,20,2.000,2.000,0.600,1.000,1.000,1.000,0.000,1.000,100.000,100.000,0.000,,982,1,shahid-avini,شهید آوینی,20
2,982,2,20,1.000,1.000,0.000,1.000,2.000,2.000,0.600,1.000,-50.000,-50.000,0.000,-100.000,982,1,shahid-avini,شهید آوینی,20
1,206,0,10,5.000,4.667,0.000,1.056,1.667,1.667,1.333,1.000,200.000,180.000,5.556,-100.000,206,1,baqerkhan,پاتریس لومومبا,2
2,206,0,10,4.333,4.333,6.667,1.000,5.000,4.667,0.000,1.056,-13.333,-7.143,-5.263,,206,1,baqerkhan,پاتریس لومومبا,2
3,206,0,10,4.000,4.000,0.000,1.000,4.333,4.333,6.667,1.000,-7.692,-7.692,0.000,-100.000,206,1,baqerkhan,پاتریس لومومبا,2
1,206,1,10,3.571,3.571,0.143,1.000,4.000,4.000,0.000,1.000,-10.714,-10.714,0.000,,206,1,baqerkhan,پاتریس لومومبا,2
3,206,1,10,4.286,4.143,0.286,1.016,3.571,3.571,0.143,1.000,20.000,16.000,1.587,100.000,206,1,baqerkhan,پاتریس لومومبا,2
2,206,1,10,3.667,3.333,3.167,1.089,4.286,4.143,0.286,1.016,-14.444,-19.540,7.188,1008.333,206,1,baqerkhan,پاتریس لومومبا,2
1,206,2,10,4.857,4.571,0.000,1.056,3.667,3.333,3.167,1.089,32.468,37.143,-3.009,-100.000,206,1,baqerkhan,پاتریس لومومبا,2
2,206,2,10,4.333,4.333,1.667,1.000,4.857,4.571,0.000,1.056,-10.784,-5.208,-5.314,,206,1,baqerkhan,پاتریس لومومبا,2
3,206,2,10,3.286,3.286,0.429,1.000,4.333,4.333,1.667,1.000,-24.176,-24.176,0.000,-74.286,206,1,baqerkhan,پاتریس لومومبا,2
3,292,0,20,65.667,64.000,20.333,1.027,51.000,49.667,1.667,1.020,28.758,28.859,0.708,1120.000,292,1,pirouzi,پیروزی,13
1,292,0,20,43.667,36.667,1.667,1.193,65.667,64.000,20.333,1.027,-33.503,-42.708,16.140,-91.803,292,1,pirouzi,پیروزی,13
2,292,0,20,82.333,73.000,37.667,1.128,43.667,36.667,1.667,1.193,88.550,99.091,-5.429,2160.000,292,1,pirouzi,پیروزی,13
2,292,1,20,74.000,64.286,29.571,1.156,82.333,73.000,37.667,1.128,-10.121,-11.937,2.471,-21.492,292,1,pirouzi,پیروزی,13
3,292,1,20,91.000,88.571,12.857,1.025,74.000,64.286,29.571,1.156,22.973,37.778,-11.311,-56.522,292,1,pirouzi,پیروزی,13
1,292,1,20,41.000,35.571,2.857,1.134,91.000,88.571,12.857,1.025,-54.945,-59.839,10.601,-77.778,292,1,pirouzi,پیروزی,13
2,292,2,20,64.571,57.429,14.857,1.126,41.000,35.571,2.857,1.134,57.491,61.446,-0.667,420.000,292,1,pirouzi,پیروزی,13
3,292,2,20,81.571,80.286,12.571,1.017,64.571,57.429,14.857,1.126,26.327,39.801,-9.714,-15.385,292,1,pirouzi,پیروزی,13
1,292,2,20,37.714,30.714,1.286,1.210,81.571,80.286,12.571,1.017,-53.765,-61.744,19.034,-89.773,292,1,pirouzi,پیروزی,13
3,919,0,10,3.333,3.333,0.000,1.000,1.000,1.000,0.000,1.000,233.333,233.333,0.000,,919,1,tehran-hesarak,حصارک,5
2,919,0,10,1.500,1.500,0.000,1.000,3.333,3.333,0.000,1.000,-55.000,-55.000,0.000,,919,1,tehran-hesarak,حصارک,5
1,919,1,10,2.000,1.000,0.000,2.000,1.500,1.500,0.000,1.000,33.333,-33.333,100.000,,919,1,tehran-hesarak,حصارک,5
2,919,1,10,1.400,1.200,0.200,1.200,2.000,1.000,0.000,2.000,-30.000,20.000,-40.000,,919,1,tehran-hesarak,حصارک,5
3,919,1,10,2.143,2.143,0.571,1.000,1.400,1.200,0.200,1.200,53.061,78.571,-16.667,185.714,919,1,tehran-hesarak,حصارک,5
1,919,2,10,2.500,2.000,0.000,1.250,2.143,2.143,0.571,1.000,16.667,-6.667,25.000,-100.000,919,1,tehran-hesarak,حصارک,5
3,919,2,10,2.833,2.833,0.167,1.000,2.500,2.000,0.000,1.250,13.333,41.667,-20.000,,919,1,tehran-hesarak,حصارک,5
2,919,2,10,1.500,1.500,0.000,1.000,2.833,2.833,0.167,1.000,-47.059,-47.059,0.000,-100.000,919,1,tehran-hesarak,حصارک,5
3,200,0,10,4.000,4.000,2.667,1.000,8.500,8.000,0.500,1.050,-52.941,-50.000,-4.762,433.333,200,1,daryan-no,دریان‌نو,2
2,200,0,10,5.333,4.333,2.667,1.194,4.000,4.000,2.667,1.000,33.333,8.333,19.444,0.000,200,1,daryan-no,دریان‌نو,2
1,200,0,10,10.333,9.000,0.000,1.156,5.333,4.333,2.667,1.194,93.750,107.692,-3.223,-100.000,200,1,daryan-no,دریان‌نو,2
1,200,1,10,10.571,10.286,2.429,1.048,10.333,9.000,0.000,1.156,2.304,14.286,-9.372,,200,1,daryan-no,دریان‌نو,2
2,200,1,10,4.571,4.000,3.429,1.107,10.571,10.286,2.429,1.048,-56.757,-61.111,5.682,41.176,200,1,daryan-no,دریان‌نو,2
3,200,1,10,5.571,5.571,1.286,1.000,4.571,4.000,3.429,1.107,21.875,39.286,-9.677,-62.500,200,1,daryan-no,دریان‌نو,2
1,200,2,10,10.000,9.857,2.143,1.036,5.571,5.571,1.286,1.000,79.487,76.923,3.571,66.667,200,1,daryan-no,دریان‌نو,2
3,200,2,10,3.286,3.286,0.143,1.000,10.000,9.857,2.143,1.036,-67.143,-66.667,-3.448,-93.333,200,1,daryan-no,دریان‌نو,2
2,200,2,10,4.167,3.833,1.833,1.048,3.286,3.286,0.143,1.000,26.812,16.667,4.762,1183.333,200,1,daryan-no,دریان‌نو,2
3,655,0,10,13.000,12.333,17.333,1.095,6.500,6.000,0.500,1.071,100.000,105.556,2.222,3366.667,655,1,enqelab,میدان انقلاب,6
1,655,0,10,3.667,3.667,0.000,1.000,13.000,12.333,17.333,1.095,-71.795,-70.270,-8.696,-100.000,655,1,enqelab,میدان انقلاب,6
2,655,0,10,8.333,8.000,3.000,1.033,3.667,3.667,0.000,1.000,127.273,118.182,3.333,,655,1,enqelab,میدان انقلاب,6
3,655,1,10,14.143,13.429,3.571,1.053,8.333,8.000,3.000,1.033,69.714,67.857,1.864,19.048,655,1,enqelab,میدان انقلاب,6
1,655,1,10,3.500,3.333,0.000,1.033,14.143,13.429,3.571,1.053,-75.253,-75.177,-1.829,-100.000,655,1,enqelab,میدان انقلاب,6
2,655,1,10,6.667,6.333,2.667,1.040,3.500,3.333,0.000,1.033,90.476,90.000,0.691,,655,1,enqelab,میدان انقلاب,6
2,655,2,10,6.143,5.714,1.857,1.184,6.667,6.333,2.667,1.040,-7.857,-9.774,13.763,-30.357,655,1,enqelab,میدان انقلاب,6
1,655,2,10,4.000,3.714,0.143,1.044,6.143,5.714,1.857,1.184,-34.884,-35.000,-11.782,-92.308,655,1,enqelab,میدان انقلاب,6
3,655,2,10,9.714,9.571,1.714,1.010,4.000,3.714,0.143,1.044,142.857,157.692,-3.322,1100.000,655,1,enqelab,میدان انقلاب,6
2,952,0,20,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,952,1,hafezie,حافظیه,13
1,952,0,20,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,952,1,hafezie,حافظیه,13
3,952,0,20,2.000,2.000,0.000,1.000,1.000,1.000,0.000,1.000,100.000,100.000,0.000,,952,1,hafezie,حافظیه,13
3,952,1,20,2.286,2.286,0.286,1.000,2.000,2.000,0.000,1.000,14.286,14.286,0.000,,952,1,hafezie,حافظیه,13
2,952,1,20,1.000,1.000,0.000,1.000,2.286,2.286,0.286,1.000,-56.250,-56.250,0.000,-100.000,952,1,hafezie,حافظیه,13
3,952,2,20,1.800,1.800,0.000,1.000,1.000,1.000,0.000,1.000,80.000,80.000,0.000,,952,1,hafezie,حافظیه,13
1,952,2,20,1.500,1.500,0.000,1.000,1.800,1.800,0.000,1.000,-16.667,-16.667,0.000,,952,1,hafezie,حافظیه,13
2,952,2,20,1.500,1.500,0.000,1.000,1.500,1.500,0.000,1.000,0.000,0.000,0.000,,952,1,hafezie,حافظیه,13
3,141,0,10,1.667,1.667,0.667,1.000,1.000,1.000,0.000,1.000,66.667,66.667,0.000,,141,1,morad-abad,مرادآباد,5
2,141,1,10,1.000,1.000,0.000,1.000,1.667,1.667,0.667,1.000,-40.000,-40.000,0.000,-100.000,141,1,morad-abad,مرادآباد,5
3,141,1,10,2.571,2.571,0.143,1.000,1.000,1.000,0.000,1.000,157.143,157.143,0.000,,141,1,morad-abad,مرادآباد,5
3,141,2,10,2.600,2.600,0.200,1.000,2.571,2.571,0.143,1.000,1.111,1.111,0.000,40.000,141,1,morad-abad,مرادآباد,5
1,141,2,10,1.000,1.000,1.000,1.000,2.600,2.600,0.200,1.000,-61.538,-61.538,0.000,400.000,141,1,morad-abad,مرادآباد,5
2,141,2,10,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,-100.000,141,1,morad-abad,مرادآباد,5
1,288,0,20,1.000,1.000,0.000,1.000,5.000,5.000,0.000,1.000,-80.000,-80.000,0.000,,288,1,sheykh-al-raeis,صفا,13
3,288,0,20,5.667,5.667,1.667,1.000,1.000,1.000,0.000,1.000,466.667,466.667,0.000,,288,1,sheykh-al-raeis,صفا,13
2,288,0,20,3.000,2.500,0.000,1.125,5.667,5.667,1.667,1.000,-47.059,-55.882,12.500,-100.000,288,1,sheykh-al-raeis,صفا,13
2,288,1,20,1.250,1.250,0.500,1.000,3.000,2.500,0.000,1.125,-58.333,-50.000,-11.111,,288,1,sheykh-al-raeis,صفا,13
3,288,1,20,7.000,7.000,1.000,1.000,1.250,1.250,0.500,1.000,460.000,460.000,0.000,100.000,288,1,sheykh-al-raeis,صفا,13
1,288,1,20,1.000,1.000,0.000,1.000,7.000,7.000,1.000,1.000,-85.714,-85.714,0.000,-100.000,288,1,sheykh-al-raeis,صفا,13
3,288,2,20,7.429,7.429,0.143,1.000,1.000,1.000,0.000,1.000,642.857,642.857,0.000,,288,1,sheykh-al-raeis,صفا,13
2,288,2,20,2.400,2.400,0.400,1.000,7.429,7.429,0.143,1.000,-67.692,-67.692,0.000,180.000,288,1,sheykh-al-raeis,صفا,13
1,288,2,20,1.000,1.000,0.000,1.000,2.400,2.400,0.400,1.000,-58.333,-58.333,0.000,-100.000,288,1,sheykh-al-raeis,صفا,13
1,942,0,10,1.500,1.500,0.000,1.000,1.000,1.000,0.000,1.000,50.000,50.000,0.000,,942,1,hesar-booali,حصار بوعلی,1
1,942,1,10,1.667,1.667,0.000,1.000,1.500,1.500,0.000,1.000,11.111,11.111,0.000,,942,1,hesar-booali,حصار بوعلی,1
3,942,1,10,1.000,1.000,0.000,1.000,1.667,1.667,0.000,1.000,-40.000,-40.000,0.000,,942,1,hesar-booali,حصار بوعلی,1
2,942,1,10,1.000,1.000,1.500,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,942,1,hesar-booali,حصار بوعلی,1
2,942,2,10,1.333,1.333,0.000,1.000,1.000,1.000,1.500,1.000,33.333,33.333,0.000,-100.000,942,1,hesar-booali,حصار بوعلی,1
3,942,2,10,1.000,1.000,0.500,1.000,1.333,1.333,0.000,1.000,-25.000,-25.000,0.000,,942,1,hesar-booali,حصار بوعلی,1
1,942,2,10,4.000,3.000,0.000,1.333,1.000,1.000,0.500,1.000,300.000,200.000,33.333,-100.000,942,1,hesar-booali,حصار بوعلی,1
3,55,0,10,7.000,7.000,2.333,1.000,26.000,23.000,4.000,1.124,-73.077,-69.565,-11.017,-41.667,55,1,velenjak,ولنجک,1
1,55,0,10,194.333,151.333,5.333,1.284,7.000,7.000,2.333,1.000,2676.190,2061.905,28.436,128.571,55,1,velenjak,ولنجک,1
2,55,0,10,45.667,40.667,54.000,1.127,194.333,151.333,5.333,1.284,-76.501,-73.128,-12.276,912.500,55,1,velenjak,ولنجک,1
2,55,1,10,38.857,32.857,30.429,1.155,45.667,40.667,54.000,1.127,-14.911,-19.204,2.524,-43.651,55,1,velenjak,ولنجک,1
3,55,1,10,9.857,9.571,1.000,1.022,38.857,32.857,30.429,1.155,-74.632,-70.870,-11.515,-96.714,55,1,velenjak,ولنجک,1
1,55,1,10,161.286,141.571,4.286,1.142,9.857,9.571,1.000,1.022,1536.232,1379.104,11.704,328.571,55,1,velenjak,ولنجک,1
3,55,2,10,15.000,12.571,1.000,1.169,161.286,141.571,4.286,1.142,-90.700,-91.120,2.362,-76.667,55,1,velenjak,ولنجک,1
1,55,2,10,165.571,142.714,4.857,1.156,15.000,12.571,1.000,1.169,1003.810,1035.227,-1.119,385.714,55,1,velenjak,ولنجک,1
2,55,2,10,28.571,25.571,15.714,1.114,165.571,142.714,4.857,1.156,-82.744,-82.082,-3.583,223.529,55,1,velenjak,ولنجک,1
3,922,0,10,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,922,1,parvaz,پرواز,2
2,922,0,10,1.000,1.000,2.667,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,922,1,parvaz,پرواز,2
1,922,1,10,1.500,1.500,2.000,1.000,1.000,1.000,2.667,1.000,50.000,50.000,0.000,-25.000,922,1,parvaz,پرواز,2
3,922,1,10,1.800,1.800,0.200,1.000,1.500,1.500,2.000,1.000,20.000,20.000,0.000,-90.000,922,1,parvaz,پرواز,2
2,922,1,10,1.000,1.000,3.000,1.000,1.800,1.800,0.200,1.000,-44.444,-44.444,0.000,1400.000,922,1,parvaz,پرواز,2
1,922,2,10,1.000,1.000,0.000,1.000,1.000,1.000,3.000,1.000,0.000,0.000,0.000,-100.000,922,1,parvaz,پرواز,2
2,922,2,10,1.333,1.333,1.000,1.000,1.000,1.000,0.000,1.000,33.333,33.333,0.000,,922,1,parvaz,پرواز,2
3,922,2,10,1.000,1.000,0.000,1.000,1.333,1.333,1.000,1.000,-25.000,-25.000,0.000,-100.000,922,1,parvaz,پرواز,2
1,943,0,10,6.000,6.000,0.000,1.000,2.500,2.500,0.000,1.000,140.000,140.000,0.000,,943,1,araj,اراج,1
3,943,0,10,1.000,1.000,0.000,1.000,6.000,6.000,0.000,1.000,-83.333,-83.333,0.000,,943,1,araj,اراج,1
2,943,0,10,2.333,2.333,0.333,1.000,1.000,1.000,0.000,1.000,133.333,133.333,0.000,,943,1,araj,اراج,1
2,943,1,10,2.833,2.833,1.500,1.000,2.333,2.333,0.333,1.000,21.429,21.429,0.000,350.000,943,1,araj,اراج,1
1,943,1,10,4.667,4.333,0.000,1.065,2.833,2.833,1.500,1.000,64.706,52.941,6.548,-100.000,943,1,araj,اراج,1
3,943,1,10,2.333,2.333,0.167,1.000,4.667,4.333,0.000,1.065,-50.000,-46.154,-6.145,,943,1,araj,اراج,1
3,943,2,10,2.000,2.000,0.000,1.000,2.333,2.333,0.167,1.000,-14.286,-14.286,0.000,-100.000,943,1,araj,اراج,1
2,943,2,10,2.333,2.333,1.167,1.000,2.000,2.000,0.000,1.000,16.667,16.667,0.000,,943,1,araj,اراج,1
1,943,2,10,5.286,5.286,0.286,1.000,2.333,2.333,1.167,1.000,126.531,126.531,0.000,-75.510,943,1,araj,اراج,1
1,74,0,10,112.667,96.667,4.667,1.164,28.500,25.000,6.500,1.133,295.322,286.667,2.780,-28.205,74,1,mirdamad,میرداماد,3
3,74,0,10,10.333,10.000,4.000,1.033,112.667,96.667,4.667,1.164,-90.828,-89.655,-11.251,-14.286,74,1,mirdamad,میرداماد,3
2,74,0,10,37.667,34.333,23.333,1.097,10.333,10.000,4.000,1.033,264.516,243.333,6.127,483.333,74,1,mirdamad,میرداماد,3
2,74,1,10,26.714,23.857,21.429,1.111,37.667,34.333,23.333,1.097,-29.077,-30.513,1.311,-8.163,74,1,mirdamad,میرداماد,3
3,74,1,10,13.000,12.286,2.143,1.045,26.714,23.857,21.429,1.111,-51.337,-48.503,-5.952,-90.000,74,1,mirdamad,میرداماد,3
1,74,1,10,100.571,85.857,6.000,1.175,13.000,12.286,2.143,1.045,673.626,598.837,12.432,180.000,74,1,mirdamad,میرداماد,3
3,74,2,10,12.429,12.143,3.143,1.014,100.571,85.857,6.000,1.175,-87.642,-85.857,-13.721,-47.619,74,1,mirdamad,میرداماد,3
2,74,2,10,24.143,22.143,6.286,1.076,12.429,12.143,3.143,1.014,94.253,82.353,6.138,100.000,74,1,mirdamad,میرداماد,3
1,74,2,10,90.857,73.286,2.857,1.256,24.143,22.143,6.286,1.076,276.331,230.968,16.782,-54.545,74,1,mirdamad,میرداماد,3
1,280,0,30,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,280,1,pamenar,پامنار,12
