post_price_effect_share,post_price_effect_count,post_price_effect_percent,district_price_effect
56.25,4.5,128.5714286,0
-5.555555556,-0.111111111,-5.263157895,0
18.90756303,6.428571429,23.31606218,0
-80,-0.8,-44.44444444,0
50,1,100,0
0,0,0,0
-30.55555556,-0.916666667,-23.40425532,0
55,4.4,122.2222222,0
-100,-1,-50,0
30,1.8,42.85714286,0
-120.8333333,-4.833333333,-54.71698113,0
-200,-2,-66.66666667,0
-250,-2.5,-71.42857143,0
17.04545455,1.875,20.54794521,0
-25,-0.25,-20,0
0,0,0,0
36.36363636,1.454545455,57.14285714,0
-16.66666667,-0.333333333,-14.28571429,0
33.33333333,1,50,0
-83.33333333,-0.833333333,-45.45454545,0
57.5,2.875,135.2941176,0
25,0.5,33.33333333,0
-50,-0.5,-33.33333333,0
-33.33333333,-0.333333333,-25,0
-133.3333333,-1.333333333,-57.14285714,0
50,1,100,0
16.66666667,0.333333333,20,0
33.33333333,1,50,0
11.11111111,0.222222222,12.5,0
-87.5,-0.875,-46.66666667,0
-95.45454545,-1.909090909,-48.8372093,0
0,0,0,0
7.142857143,0.142857143,7.692307692,0
-83.33333333,-0.833333333,-45.45454545,0
32.14285714,1.285714286,47.36842105,0
-57.69230769,-1.153846154,-36.58536585,0
-220,-2.2,-68.75,0
66.66666667,6,200,0
-200,-2,-66.66666667,0
22.22222222,0.666666667,28.57142857,0
0,0,0,0
0,0,0,0
0,0,0,0
20,0.4,25,0
-14.28571429,-0.142857143,-12.5,0
-114.2857143,-3.428571429,-53.33333333,0
47.22222222,1.416666667,89.47368421,0
50,1,100,0
-175,-1.75,-63.63636364,0
-666.6666667,-6.666666667,-86.95652174,0
22.22222222,0.666666667,28.57142857,0
0,0,0,0
-75,-1.5,-42.85714286,0
0,0,0,0
-15,-0.3,-13.04347826,0
-20,-0.2,-16.66666667,0
-25,-0.25,-20,0
-214.2857143,-2.142857143,-68.18181818,0
-240,-2.4,-70.58823529,0
0,0,0,0
-188.8888889,-1.888888889,-65.38461538,0
50,1,100,0
0,0,0,0
0,0,0,0
0,0,0,0
-20.83333333,-0.416666667,-17.24137931,0
46.66666667,7,87.5,0
-62.5,-0.625,-38.46153846,0
0,0,0,0
50.79365079,4.571428571,103.2258065,0
33.33333333,0.666666667,50,0
-66.66666667,-0.666666667,-40,0
-33.33333333,-1,-25,0
0,0,0,0
12.82051282,0.384615385,14.70588235,0
50,1,100,0
-140,-1.4,-58.33333333,0
-66.66666667,-0.666666667,-40,0
-50,-0.5,-33.33333333,0
70,3.5,233.3333333,0
-50,-0.5,-33.33333333,0
8.333333333,0.416666667,9.090909091,0
-66.66666667,-0.666666667,-40,0
71.42857143,5,250,0
-10.25641026,-0.307692308,-9.302325581,0
-50,-0.5,-33.33333333,0
-110,-1.1,-52.38095238,0
-428.5714286,-4.285714286,-81.08108108,0
23.21428571,0.928571429,30.23255814,0
-171.4285714,-1.714285714,-63.15789474,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-200,-2,-66.66666667,0
-164.2857143,-3.285714286,-62.16216216,0
5.555555556,0.111111111,5.882352941,0
0,0,0,0
0,0,0,0
-25.71428571,-1.285714286,-20.45454545,0
48.88888889,2.444444444,95.65217391,0
0,0,0,0
72.22222222,6.5,260,0
-166.6666667,-1.666666667,-62.5,0
0,0,0,0
-150,-1.5,-60,0
-73.07692308,-1.461538462,-42.22222222,0
-300,-3,-75,0
-75,-0.75,-42.85714286,0
0,0,0,0
-40,-0.4,-28.57142857,0
-100,-1,-50,0
68.75,5.5,220,0
-108.3333333,-1.083333333,-52,0
0,0,0,0
66.66666667,2,200,0
0,0,0,0
-25,-0.5,-20,0
0,0,0,0
53.33333333,3.2,114.2857143,0
-50,-0.5,-33.33333333,0
-5.128205128,-0.153846154,-4.87804878,0
-100,-1,-50,0
73.33333333,3.666666667,275,0
52.5,10.5,110.5263158,0
66.66666667,2,200,0
79.296875,12.6875,383.0188679,0
66.66666667,2,200,0
0,0,0,0
-100,-1,-50,0
-50,-0.5,-33.33333333,0
-47.27272727,-2.363636364,-32.09876543,0
-114.2857143,-1.142857143,-53.33333333,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
33.33333333,2,50,0
33.33333333,1,50,0
54.54545455,5.454545455,120,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-8.333333333,-0.166666667,-7.692307692,0
-50,-1.5,-33.33333333,0
37.5,0.75,60,0
0,0,0,0
-60,-0.6,-37.5,0
-3.703703704,-0.111111111,-3.571428571,0
-88.88888889,-0.888888889,-47.05882353,0
0,0,0,0
32.5,1.625,48.14814815,0
50,1,100,0
52,2.6,108.3333333,0
0,0,0,0
0,0,0,0
66.66666667,2,200,0
-200,-2,-66.66666667,0
-50,-1,-33.33333333,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
0,0,0,0
-5.128205128,-0.153846154,-4.87804878,0
-50,-0.5,-33.33333333,0
38.73626374,10.07142857,63.22869955,0
60,3,150,0
-185.7142857,-1.857142857,-65,0
0,0,0,0
63.63636364,7,175,0
-66.66666667,-2.666666667,-40,0
-50,-1.5,-33.33333333,0
-25,-0.25,-20,0
7.692307692,0.384615385,8.333333333,0
44.79166667,7.166666667,81.13207547,0
20,0.4,25,0
-125,-1.25,-55.55555556,0
21.42857143,0.428571429,27.27272727,0
0,0,0,0
18.75,0.375,23.07692308,0
-21.42857143,-1.928571429,-17.64705882,0
-692.8571429,-6.928571429,-87.38738739,0
0,0,0,0
11.11111111,0.333333333,12.5,0
-333.3333333,-3.333333333,-76.92307692,0
56.25,2.25,128.5714286,0
-183.3333333,-1.833333333,-64.70588235,0
-58.33333333,-0.583333333,-36.84210526,0
-283.3333333,-2.833333333,-73.91304348,0
-100,-1,-50,0
42.04545455,3.363636364,72.54901961,0
10.76923077,0.538461538,12.06896552,0
25,1.25,33.33333333,0
0,0,0,0
-50,-0.5,-33.33333333,0
55.55555556,1.666666667,125,0
-4.621848739,-0.785714286,-4.417670683,0
-50,-0.5,-33.33333333,0
28.57142857,0.571428571,40,0
-14.28571429,-0.571428571,-12.5,0
-55.55555556,-0.555555556,-35.71428571,0
-120,-6,-54.54545455,0
0,0,0,0
-61.11111111,-1.222222222,-37.93103448,0
-83.33333333,-0.833333333,-45.45454545,0
-3.333333333,-0.1,-3.225806452,0
-114.2857143,-2.285714286,-53.33333333,0
50,1,100,0
0,0,0,0
6.666666667,1,7.142857143,0
-100,-1,-50,0
28.125,1.125,39.13043478,0
-100,-1,-50,0
-50,-0.5,-33.33333333,0
35.41666667,2.125,54.83870968,0
-25,-0.25,-20,0
-200,-2,-66.66666667,0
28.57142857,2,40,0
76.66666667,11.5,328.5714286,0
-50,-0.5,-33.33333333,0
0,0,0,0
-62.5,-1.25,-38.46153846,0
0,0,0,0
0,0,0,0
-175,-1.75,-63.63636364,0
-200,-2,-66.66666667,0
50,1,100,0
0,0,0,0
-50,-0.5,-33.33333333,0
-40,-0.4,-28.57142857,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
0,0,0,0
0,0,0,0
-60,-0.6,-37.5,0
-180.952381,-5.428571429,-64.40677966,0
18.75,0.375,23.07692308,0
50,1,100,0
0,0,0,0
-40,-0.4,-28.57142857,0
40,0.8,66.66666667,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
-61.11111111,-1.222222222,-37.93103448,0
-75,-0.75,-42.85714286,0
-222.2222222,-2.222222222,-68.96551724,0
-175,-1.75,-63.63636364,0
0,0,0,0
-140,-1.4,-58.33333333,0
33.33333333,1,50,0
55.55555556,5,125,0
0,0,0,0
-100,-1,-50,0
50,1,100,0
28.84615385,1.153846154,40.54054054,0
55.55555556,5,125,0
-7.142857143,-0.142857143,-6.666666667,0
0,0,0,0
26.66666667,0.8,36.36363636,0
23.80952381,0.714285714,31.25,0
33.33333333,0.666666667,50,0
-200,-2,-66.66666667,0
-115.3846154,-1.153846154,-53.57142857,0
-1210,-12.1,-92.36641221,0
-125,-1.25,-55.55555556,0
-77.77777778,-1.555555556,-43.75,0
43.18181818,1.727272727,76,0
1.923076923,0.076923077,1.960784314,0
-72.72727273,-0.727272727,-42.10526316,0
-55.55555556,-0.555555556,-35.71428571,0
-100,-1,-50,0
-125,-1.25,-55.55555556,0
-100,-1,-50,0
50,2,100,0
0,0,0,0
-212.5,-2.125,-68,0
0,0,0,0
-141.6666667,-1.416666667,-58.62068966,0
37.5,1.125,60,0
-180,-1.8,-64.28571429,0
-108.3333333,-2.166666667,-52,0
-39.28571429,-0.785714286,-28.20512821,0
-25,-0.25,-20,0
0,0,0,0
-163.6363636,-1.636363636,-62.06896552,0
-16.66666667,-0.166666667,-14.28571429,0
0,0,0,0
14.28571429,0.285714286,16.66666667,0
-28.57142857,-0.285714286,-22.22222222,0
35.71428571,0.714285714,55.55555556,0
-56.25,-1.125,-36,0
52,2.6,108.3333333,0
-133.3333333,-1.333333333,-57.14285714,0
-200,-2,-66.66666667,0
-12.98701299,-0.909090909,-11.49425287,0
-46.66666667,-2.333333333,-31.81818182,0
75,3,300,0
25,0.5,33.33333333,0
-266.6666667,-2.666666667,-72.72727273,0
44.44444444,0.888888889,80,0
0,0,0,0
50,1,100,0
-116.6666667,-1.166666667,-53.84615385,0
8.333333333,0.166666667,9.090909091,0
25,0.5,33.33333333,0
-57.14285714,-0.571428571,-36.36363636,0
-212.5,-2.125,-68,0
0,0,0,0
0,0,0,0
-40,-0.4,-28.57142857,0
0,0,0,0
-50,-0.5,-33.33333333,0
-9.090909091,-0.181818182,-8.333333333,0
-20.95238095,-3.142857143,-17.32283465,0
-50,-0.5,-33.33333333,0
0,0,0,0
40.90909091,0.818181818,69.23076923,0
0,0,0,0
0,0,0,0
33.33333333,2,50,0
0,0,0,0
-100,-1,-50,0
-80,-2.4,-44.44444444,0
-225,-2.25,-69.23076923,0
-200,-2,-66.66666667,0
-21.42857143,-0.428571429,-17.64705882,0
0,0,0,0
58.33333333,2.333333333,140,0
43.75,0.875,77.77777778,0
-200,-2,-66.66666667,0
-100,-1,-50,0
-40,-2,-28.57142857,0
0,0,0,0
-138.4615385,-5.538461538,-58.06451613,0
-700,-7,-87.5,0
0,0,0,0
66.66666667,2.666666667,200,0
-17.14285714,-1.714285714,-14.63414634,0
50,2,100,0
0,0,0,0
-50,-0.5,-33.33333333,0
0,0,0,0
66.66666667,2,200,0
0,0,0,0
20,0.6,25,0
26.66666667,0.8,36.36363636,0
51.92307692,4.153846154,108,0
75,3,300,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
1.388888889,0.083333333,1.408450704,0
-150,-1.5,-60,0
-110,-1.1,-52.38095238,0
14.28571429,1.428571429,16.66666667,0
13.33333333,0.4,15.38461538,0
-250,-2.5,-71.42857143,0
59.375,4.75,146.1538462,0
-100,-1,-50,0
83.33333333,5,500,0
-16.66666667,-0.166666667,-14.28571429,0
0,0,0,0
-230,-2.3,-69.6969697,0
-20,-0.2,-16.66666667,0
-11.11111111,-0.222222222,-10,0
0,0,0,0
-70,-0.7,-41.17647059,0
0,0,0,0
0,0,0,0
-150,-1.5,-60,0
-6.060606061,-0.181818182,-5.714285714,0
50,1,100,0
15.17857143,2.428571429,17.89473684,0
5,0.25,5.263157895,0
42.85714286,1.285714286,75,0
-60,-0.6,-37.5,0
0,0,0,0
32.5,3.25,48.14814815,0
-50,-0.5,-33.33333333,0
0,0,0,0
-33.33333333,-1,-25,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
-37.5,-0.375,-27.27272727,0
0,0,0,0
50,1,100,0
-3.03030303,-0.090909091,-2.941176471,0
-100,-1,-50,0
31.81818182,1.272727273,46.66666667,0
31.25,1.25,45.45454545,0
44.64285714,3.571428571,80.64516129,0
56.66666667,2.833333333,130.7692308,0
0,0,0,0
-50,-0.5,-33.33333333,0
-35,-0.7,-25.92592593,0
75,6,300,0
0,0,0,0
0,0,0,0
50,1,100,0
0,0,0,0
-233.3333333,-2.333333333,-70,0
-108.3333333,-1.083333333,-52,0
50,1,100,0
-100,-1,-50,0
0,0,0,0
-60,-1.8,-37.5,0
-150,-1.5,-60,0
-50,-1,-33.33333333,0
4.166666667,0.166666667,4.347826087,0
-77.77777778,-0.777777778,-43.75,0
-84.61538462,-0.846153846,-45.83333333,0
0,0,0,0
0,0,0,0
-100,-1,-50,0
50,1,100,0
-140,-1.4,-58.33333333,0
-187.5,-1.875,-65.2173913,0
-100,-1,-50,0
-100,-1,-50,0
-25,-0.75,-20,0
0,0,0,0
-100,-1,-50,0
25,0.5,33.33333333,0
-450,-4.5,-81.81818182,0
70,3.5,233.3333333,0
-125,-2.5,-55.55555556,0
0,0,0,0
66.66666667,2.666666667,200,0
-100,-2,-50,0
-40,-0.4,-28.57142857,0
0,0,0,0
-105.8823529,-1.058823529,-51.42857143,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
90,9,900,0
-325,-6.5,-76.47058824,0
-41.66666667,-1.25,-29.41176471,0
20,1,25,0
4.545454545,0.090909091,4.761904762,0
-100,-1,-50,0
-60,-1.2,-37.5,0
-315.3846154,-3.153846154,-75.92592593,0
65,2.6,185.7142857,0
-250,-2.5,-71.42857143,0
52.56410256,3.153846154,110.8108108,0
52.5,2.1,110.5263158,0
-133.3333333,-1.333333333,-57.14285714,0
-112.5,-1.125,-52.94117647,0
0,0,0,0
90.27777778,14.44444444,928.5714286,0
0,0,0,0
-102.3809524,-3.071428571,-50.58823529,0
0,0,0,0
0,0,0,0
18.18181818,0.363636364,22.22222222,0
-172.7272727,-1.727272727,-63.33333333,0
45,0.9,81.81818182,0
45.91836735,3.214285714,84.90566038,0
-100,-2,-50,0
-414.2857143,-4.142857143,-80.55555556,0
-442.8571429,-4.428571429,-81.57894737,0
-50,-0.5,-33.33333333,0
-50,-0.5,-33.33333333,0
5,0.1,5.263157895,0
0,0,0,0
0,0,0,0
39.68253968,2.777777778,65.78947368,0
21.42857143,0.428571429,27.27272727,0
-90,-0.9,-47.36842105,0
0,0,0,0
30,0.6,42.85714286,0
-30,-0.3,-23.07692308,0
25,0.5,33.33333333,0
0,0,0,0
50,1,100,0
-100,-1,-50,0
0,0,0,0
-133.3333333,-1.333333333,-57.14285714,0
-2.777777778,-0.083333333,-2.702702703,0
33.33333333,1,50,0
3.03030303,0.090909091,3.125,0
68,3.4,212.5,0
-81.81818182,-0.818181818,-45,0
-25,-0.25,-20,0
-80,-0.8,-44.44444444,0
-50,-0.5,-33.33333333,0
-31.25,-0.625,-23.80952381,0
-25.92592593,-0.777777778,-20.58823529,0
0,0,0,0
-44.44444444,-0.444444444,-30.76923077,0
-300,-3,-75,0
-220,-2.2,-68.75,0
0,0,0,0
0,0,0,0
0,0,0,0
18.75,1.5,23.07692308,0
-100,-1,-50,0
-66.66666667,-0.666666667,-40,0
36.36363636,1.454545455,57.14285714,0
-12.5,-0.5,-11.11111111,0
-25,-0.25,-20,0
8.333333333,0.25,9.090909091,0
0,0,0,0
-28.57142857,-0.285714286,-22.22222222,0
-14.28571429,-0.142857143,-12.5,0
0,0,0,0
-116.6666667,-1.166666667,-53.84615385,0
5.555555556,0.166666667,5.882352941,0
8.333333333,0.25,9.090909091,0
-35,-3.5,-25.92592593,0
0,0,0,0
55.55555556,1.666666667,125,0
-75,-1.5,-42.85714286,0
0,0,0,0
-272.7272727,-2.727272727,-73.17073171,0
30.55555556,0.916666667,44,0
62.5,2.5,166.6666667,0
-37.5,-0.375,-27.27272727,0
-50,-0.5,-33.33333333,0
-33.33333333,-0.333333333,-25,0
50,2,100,0
3.846153846,0.153846154,4,0
0,0,0,0
-50,-0.5,-33.33333333,0
-75,-0.75,-42.85714286,0
0,0,0,0
40,2,66.66666667,0
0,0,0,0
65.625,2.625,190.9090909,0
18,0.9,21.95121951,0
16.66666667,0.666666667,20,0
0,0,0,0
-5.555555556,-0.111111111,-5.263157895,0
-120,-1.2,-54.54545455,0
0,0,0,0
0,0,0,0
33.33333333,0.666666667,50,0
0,0,0,0
-14.28571429,-0.285714286,-12.5,0
0,0,0,0
-200,-2,-66.66666667,0
-100,-1,-50,0
-50,-1,-33.33333333,0
-200,-2,-66.66666667,0
-200,-2,-66.66666667,0
-100,-1,-50,0
50,1,100,0
0,0,0,0
0,0,0,0
-220,-2.2,-68.75,0
66.66666667,2,200,0
0,0,0,0
-200,-2,-66.66666667,0
-128.5714286,-1.285714286,-56.25,0
-61.11111111,-5.5,-37.93103448,0
-37.5,-0.375,-27.27272727,0
0,0,0,0
-100,-1,-50,0
-75,-0.75,-42.85714286,0
16.66666667,0.333333333,20,0
0,0,0,0
-122.2222222,-1.222222222,-55,0
-75,-0.75,-42.85714286,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
-285.7142857,-2.857142857,-74.07407407,0
0,0,0,0
28.57142857,0.857142857,40,0
0,0,0,0
-14.28571429,-0.285714286,-12.5,0
-100,-1,-50,0
8.035714286,0.642857143,8.737864078,0
-20,-0.2,-16.66666667,0
25,0.5,33.33333333,0
-22.91666667,-0.916666667,-18.6440678,0
22.22222222,0.666666667,28.57142857,0
-33.33333333,-0.333333333,-25,0
48.71794872,2.923076923,95,0
-25,-0.25,-20,0
11.11111111,0.333333333,12.5,0
1.020408163,0.071428571,1.030927835,0
0,0,0,0
-57.14285714,-0.571428571,-36.36363636,0
-25,-0.5,-20,0
0,0,0,0
-5.555555556,-0.111111111,-5.263157895,0
0,0,0,0
-50,-0.5,-33.33333333,0
10,0.2,11.11111111,0
-35.71428571,-0.714285714,-26.31578947,0
13.33333333,0.666666667,15.38461538,0
37.5,0.75,60,0
50,1,100,0
-137.5,-1.375,-57.89473684,0
-57.14285714,-0.571428571,-36.36363636,0
0,0,0,0
-50,-0.5,-33.33333333,0
-125,-1.25,-55.55555556,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
12.5,0.5,14.28571429,0
0,0,0,0
-25,-0.5,-20,0
-10,-0.2,-9.090909091,0
-25,-0.25,-20,0
0,0,0,0
0,0,0,0
-75,-0.75,-42.85714286,0
0,0,0,0
50,1,100,0
-66.66666667,-0.666666667,-40,0
50,1,100,0
-100,-1,-50,0
0,0,0,0
21.42857143,2.142857143,27.27272727,0
6.25,0.25,6.666666667,0
-175,-1.75,-63.63636364,0
47.5,2.375,90.47619048,0
33.33333333,1.666666667,50,0
50,1,100,0
-40,-0.4,-28.57142857,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
-137.5,-1.375,-57.89473684,0
-60,-0.6,-37.5,0
-37.5,-0.375,-27.27272727,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
0,0,0,0
-81.81818182,-0.818181818,-45,0
-20,-0.2,-16.66666667,0
-83.33333333,-0.833333333,-45.45454545,0
-237.5,-2.375,-70.37037037,0
25,0.5,33.33333333,0
0,0,0,0
43.75,1.75,77.77777778,0
-191.6666667,-1.916666667,-65.71428571,0
-200,-2,-66.66666667,0
-50,-0.5,-33.33333333,0
-60,-0.6,-37.5,0
-48.57142857,-3.4,-32.69230769,0
0,0,0,0
-22.22222222,-0.222222222,-18.18181818,0
-66.66666667,-2,-40,0
-15.15151515,-0.454545455,-13.15789474,0
-100,-1,-50,0
34.82142857,2.785714286,53.42465753,0
-64.28571429,-1.285714286,-39.13043478,0
71.42857143,3.571428571,250,0
41.66666667,2.5,71.42857143,0
47.5,1.9,90.47619048,0
0,0,0,0
40,1.2,66.66666667,0
56.25,2.25,128.5714286,0
0,0,0,0
0,0,0,0
-130.7692308,-1.307692308,-56.66666667,0
-100,-1,-50,0
0,0,0,0
-162.5,-1.625,-61.9047619,0
50,1,100,0
-116.6666667,-1.166666667,-53.84615385,0
-325,-3.25,-76.47058824,0
4.166666667,0.125,4.347826087,0
-25,-0.5,-20,0
0,0,0,0
-116.6666667,-1.166666667,-53.84615385,0
0,0,0,0
0,0,0,0
28.57142857,0.571428571,40,0
33.33333333,1,50,0
-50,-0.5,-33.33333333,0
-108.3333333,-2.166666667,-52,0
0,0,0,0
12.5,0.25,14.28571429,0
-150,-3,-60,0
-233.3333333,-2.333333333,-70,0
0,0,0,0
-100,-1,-50,0
-4.166666667,-0.166666667,-4,0
75,3,300,0
0,0,0,0
-35.8974359,-1.076923077,-26.41509434,0
-30,-0.3,-23.07692308,0
3.571428571,0.142857143,3.703703704,0
-200,-2,-66.66666667,0
0,0,0,0
-16.66666667,-0.166666667,-14.28571429,0
0,0,0,0
0,0,0,0
50,1.5,100,0
0,0,0,0
5,0.1,5.263157895,0
60.71428571,2.428571429,154.5454545,0
41.66666667,0.833333333,71.42857143,0
-10,-0.2,-9.090909091,0
33.33333333,0.666666667,50,0
-50,-0.5,-33.33333333,0
0,0,0,0
90,9,900,0
50,1,100,0
0,0,0,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
-18.25396825,-1.642857143,-15.43624161,0
54.16666667,3.25,118.1818182,0
0,0,0,0
0,0,0,0
0,0,0,0
66.66666667,2,200,0
0,0,0,0
0,0,0,0
-175,-1.75,-63.63636364,0
-50,-0.5,-33.33333333,0
12.5,0.5,14.28571429,0
50,1,100,0
33.33333333,0.666666667,50,0
50,1,100,0
-166.6666667,-1.666666667,-62.5,0
50,1,100,0
70,3.5,233.3333333,0
-80,-0.8,-44.44444444,0
-25,-1,-20,0
-80,-0.8,-44.44444444,0
-50,-0.5,-33.33333333,0
-12.5,-0.375,-11.11111111,0
45,1.8,81.81818182,0
-100,-1,-50,0
-50,-0.5,-33.33333333,0
0,0,0,0
-200,-2,-66.66666667,0
-145.4545455,-1.454545455,-59.25925926,0
50,1,100,0
0,0,0,0
-60,-0.6,-37.5,0
0,0,0,0
0,0,0,0
-180,-1.8,-64.28571429,0
0,0,0,0
-107.6923077,-2.153846154,-51.85185185,0
0,0,0,0
60,3.6,150,0
-150,-1.5,-60,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
16.66666667,0.333333333,20,0
-62.5,-0.625,-38.46153846,0
-209.0909091,-2.090909091,-67.64705882,0
-50,-0.5,-33.33333333,0
-50,-0.5,-33.33333333,0
33.33333333,1,50,0
-12.5,-0.25,-11.11111111,0
54.16666667,3.25,118.1818182,0
-50,-0.5,-33.33333333,0
-50,-0.5,-33.33333333,0
0,0,0,0
16.66666667,0.5,20,0
0,0,0,0
-133.3333333,-1.333333333,-57.14285714,0
-100,-1,-50,0
-33.33333333,-0.333333333,-25,0
-300,-3,-75,0
0,0,0,0
-82.65306122,-5.785714286,-45.25139665,0
-53.84615385,-0.538461538,-35,0
0,0,0,0
-22.22222222,-0.444444444,-18.18181818,0
12.5,0.25,14.28571429,0
-160,-1.6,-61.53846154,0
22.22222222,0.444444444,28.57142857,0
-51.78571429,-2.071428571,-34.11764706,0
-130,-1.3,-56.52173913,0
-100,-3,-50,0
53.27380952,12.78571429,114.0127389,0
0,0,0,0
0,0,0,0
0,0,0,0
50,1,100,0
-63.63636364,-0.636363636,-38.88888889,0
-8.333333333,-0.166666667,-7.692307692,0
-16.66666667,-0.166666667,-14.28571429,0
58.33333333,1.75,140,0
50,1,100,0
0,0,0,0
0,0,0,0
25,0.5,33.33333333,0
0,0,0,0
47.22222222,1.888888889,89.47368421,0
28.57142857,2,40,0
-150,-1.5,-60,0
26,1.3,35.13513514,0
0,0,0,0
61.11111111,3.666666667,157.1428571,0
83.33333333,5,500,0
49.16666667,4.916666667,96.72131148,0
60,3,150,0
33.33333333,1,50,0
-183.3333333,-1.833333333,-64.70588235,0
-200,-2,-66.66666667,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
0,0,0,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
58.33333333,3.5,140,0
-159.0909091,-3.181818182,-61.40350877,0
-200,-2,-66.66666667,0
-50,-0.5,-33.33333333,0
82.46753247,18.14285714,470.3703704,0
-25,-0.5,-20,0
-75,-0.75,-42.85714286,0
0,0,0,0
-185.7142857,-1.857142857,-65,0
-66.66666667,-1.333333333,-40,0
-140,-1.4,-58.33333333,0
-200,-2,-66.66666667,0
-37.5,-2.25,-27.27272727,0
0,0,0,0
0,0,0,0
-271.4285714,-2.714285714,-73.07692308,0
2.380952381,0.142857143,2.43902439,0
-50,-1,-33.33333333,0
-50,-0.5,-33.33333333,0
-150,-1.5,-60,0
0,0,0,0
-133.3333333,-2.666666667,-57.14285714,0
50,1,100,0
72.22222222,6.5,260,0
-150,-3,-60,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
-166.6666667,-1.666666667,-62.5,0
-258.3333333,-2.583333333,-72.09302326,0
25,0.5,33.33333333,0
0,0,0,0
-11.11111111,-0.333333333,-10,0
41.66666667,2.083333333,71.42857143,0
-83.33333333,-1.666666667,-45.45454545,0
18.18181818,0.545454545,22.22222222,0
0,0,0,0
20,0.6,25,0
75,3,300,0
0,0,0,0
-300,-3,-75,0
0,0,0,0
-438.4615385,-4.384615385,-81.42857143,0
-27.77777778,-0.833333333,-21.73913043,0
42.85714286,3,75,0
-40,-0.8,-28.57142857,0
25,0.5,33.33333333,0
-85.71428571,-0.857142857,-46.15384615,0
-25,-0.5,-20,0
-43.75,-1.75,-30.43478261,0
33.33333333,1,50,0
31.25,1.25,45.45454545,0
50.76923077,2.538461538,103.125,0
-180,-1.8,-64.28571429,0
16.66666667,1,20,0
0,0,0,0
0,0,0,0
-155,-7.75,-60.78431373,0
-227.0833333,-9.083333333,-69.42675159,0
-54.54545455,-0.545454545,-35.29411765,0
-100,-1,-50,0
50,4,100,0
-100,-1,-50,0
-166.6666667,-1.666666667,-62.5,0
-40,-0.4,-28.57142857,0
-31.25,-0.625,-23.80952381,0
-12.5,-0.25,-11.11111111,0
-87.5,-0.875,-46.66666667,0
0,0,0,0
66.66666667,2,200,0
0,0,0,0
0,0,0,0
8.333333333,0.166666667,9.090909091,0
-66.66666667,-0.666666667,-40,0
-25,-0.5,-20,0
-100,-1,-50,0
25,0.5,33.33333333,0
-200,-2,-66.66666667,0
45,2.7,81.81818182,0
11.11111111,0.333333333,12.5,0
38.23529412,3.058823529,61.9047619,0
-187.5,-1.875,-65.2173913,0
12.12121212,0.363636364,13.79310345,0
0,0,0,0
0,0,0,0
-75,-1.5,-42.85714286,0
-30,-0.6,-23.07692308,0
-100,-1,-50,0
0,0,0,0
52.5,2.625,110.5263158,0
-33.33333333,-0.333333333,-25,0
-300,-3,-75,0
-83.33333333,-0.833333333,-45.45454545,0
-50,-1.5,-33.33333333,0
-81.81818182,-0.818181818,-45,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
36,1.8,56.25,0
0,0,0,0
-233.3333333,-7,-70,0
-100,-1,-50,0
-60,-0.6,-37.5,0
-28.57142857,-0.285714286,-22.22222222,0
0,0,0,0
-241.6666667,-2.416666667,-70.73170732,0
6,0.6,6.382978723,0
25,0.5,33.33333333,0
-125,-2.5,-55.55555556,0
50,1,100,0
37.5,1.875,60,0
-107.6923077,-2.153846154,-51.85185185,0
31.74603175,2.222222222,46.51162791,0
33.33333333,0.666666667,50,0
0,0,0,0
28.125,1.125,39.13043478,0
-100,-1,-50,0
0,0,0,0
33.33333333,2,50,0
-100,-1,-50,0
18.75,0.75,23.07692308,0
0,0,0,0
-25,-0.5,-20,0
0,0,0,0
-100,-1,-50,0
-50,-0.5,-33.33333333,0
-12.5,-1,-11.11111111,0
0,0,0,0
0,0,0,0
-35.71428571,-0.714285714,-26.31578947,0
-50,-0.5,-33.33333333,0
22.22222222,0.666666667,28.57142857,0
-60,-0.6,-37.5,0
-340,-3.4,-77.27272727,0
-66.66666667,-1.333333333,-40,0
40,2,66.66666667,0
51.25,4.1,105.1282051,0
62.5,2.5,166.6666667,0
-50,-0.5,-33.33333333,0
0,0,0,0
50,1,100,0
-22.22222222,-0.666666667,-18.18181818,0
